2007;1;5;23;0;0;0;0;19.3;19.3;33.4;948.9;0.4;322.5;0
2007;1;6;0;0;0;0;0;18.3;18.3;32.9;947.6;0.5;1.5;0
2007;1;6;1;0;0;0;0;17.5;17.5;37;946.2;0.6;7.5;0
2007;1;6;2;0;0;0;0;16.8;16.8;42.5;945.1;0.5;4.5;0
2007;1;6;3;0;0;0;0;15.9;15.9;53.4;944.3;0.6;12;0
2007;1;6;4;0;0;0;0;15.1;15.1;60.1;943.2;0.6;19.5;0
2007;1;6;5;0;0;0;0;14.5;14.5;66.3;942.7;0.5;36;0
2007;1;6;6;0;14.3;0;14.3;14.9;14.9;72.9;944.5;0.3;28.5;0
2007;1;6;7;0;231.2;736.3;46.2;16.3;16.3;77.6;945.7;0.1;4.5;0
2007;1;6;8;0;453.8;864.9;65.6;18.9;18.9;78.1;947.1;0.3;268.5;0
2007;1;6;9;0;664.2;926.1;80.5;21.4;21.4;81.8;948.2;0.8;277.5;0
2007;1;6;10;0;844;959.8;92.2;24.2;24.2;83.6;949.2;1.2;265.5;0
2007;1;6;11;0;978.7;978.6;100.6;26.5;26.5;84.4;949.4;1.7;256.5;0
2007;1;6;12;0;1055.5;985.1;105.3;28.3;28.3;88.4;950.2;2.2;249;0
2007;1;6;13;0;1071;983.9;106.3;29;29;87.6;951.3;2.8;241.5;0
2007;1;6;14;0;1024.1;975.2;103.4;28.7;28.7;82.7;950.8;3.2;238.5;0
2007;1;6;15;0;919.7;959.2;97;28.1;28.1;69.4;949.9;3.5;235.5;0
2007;1;6;16;0;764.8;931.7;87.2;27.1;27.1;58.4;949.5;3.3;232.5;0
2007;1;6;17;0;571.5;885.5;74.2;26.3;26.3;56.6;949.3;3.2;228;0
2007;1;6;18;0;358.9;808.5;58;25;25;45.3;947.8;2.9;228;0
2007;1;6;19;0;143.4;624.9;36.1;23.5;23.5;45.5;947.3;2.2;228;0
2007;1;6;20;0;0;0;0;21.9;21.9;45.6;946.1;1.3;223.5;0
2007;1;6;21;0;0;0;0;20.6;20.6;41.4;945.1;0.6;228;0
2007;1;6;22;0;0;0;0;19.5;19.5;41;944.1;0.5;213;0
2007;1;6;23;0;0;0;0;18.7;18.7;41.4;943.1;0.4;226.5;0
2007;1;7;0;0;0;0;0;18.2;18.2;42.4;942.7;0.3;228;0
2007;1;7;1;0;0;0;0;17.7;17.7;47.1;942.2;0.5;255;0
2007;1;7;2;0;0;0;0;17.3;17.3;51.9;941.8;0.6;267;0
2007;1;7;3;0;0;0;0;17;17;59.2;941.9;0.8;262.5;0
2007;1;7;4;0;0;0;0;16.3;16.3;65.8;941;0.5;264;0
2007;1;7;5;0;0;0;0;15.3;15.3;72.4;941.6;0.4;271.5;0
2007;1;7;6;0;13.3;0;13.3;14.5;14.5;73.9;940.8;0.4;238.5;0
2007;1;7;7;0;220.5;704.5;45.3;16;16;75.9;943.5;0.4;231;0
2007;1;7;8;0;438.9;838.5;64.5;18.3;18.3;81.3;946.3;0.6;240;0
2007;1;7;9;0;646.7;902.7;79.4;20.7;20.7;82.2;948.3;1;256.5;0
2007;1;7;10;0;825.1;938.9;91.2;23.4;23.4;84.7;952.1;1.6;250.5;0
2007;1;7;11;0;959.9;959.9;99.6;25.3;25.3;85.7;953.4;2;247.5;0
2007;1;7;12;0;1039.6;970.1;104.5;27.1;27.1;87.5;956;2.5;240;0
2007;1;7;13;0;1058.7;972.2;105.7;28.2;28.2;86.4;957.9;3;235.5;0
2007;1;7;14;0;1015.9;966.8;103.2;29.4;29.4;80.8;961.2;3.4;234;0
2007;1;7;15;0;915.1;953.6;96.9;28.8;28.8;75.2;959.2;3.4;231;0
2007;1;7;16;0;763.5;929.2;87.3;27.6;27.6;72.7;957.8;3.3;228;0
2007;1;7;17;0;572.5;886;74.4;26.3;26.3;67.6;956;3;226.5;0
2007;1;7;18;0;356.9;802.3;57.9;24.8;24.8;52.6;954.8;2.6;225;0
2007;1;7;19;0;141;610.9;35.9;22.9;22.9;53.8;953;1.9;225;0
2007;1;7;20;0;0;0;0;21.1;21.1;44.3;951.4;1;220.5;0
2007;1;7;21;0;0;0;0;19.3;19.3;46.6;949.7;0.6;220.5;0
2007;1;7;22;0;0;0;0;17.4;17.4;45.6;947.6;0.2;238.5;0
2007;1;7;23;0;0;0;0;16.4;16.4;45.3;945.4;0.3;325.5;0
2007;1;8;0;0;0;0;0;15.6;15.6;46.9;943.4;0.3;358.5;0
2007;1;8;1;0;0;0;0;14.8;14.8;49.4;941.4;0.3;357;0
2007;1;8;2;0;0;0;0;14;14;53.5;940.3;0.2;358.5;0
2007;1;8;3;0;0;0;0;14.7;14.7;59.6;941.7;0.2;351;0
2007;1;8;4;0;0;0;0;15.7;15.7;66.9;944.2;0.1;328.5;0
2007;1;8;5;0;0;0;0;16.1;16.1;69.9;946.4;0.1;342;0
2007;1;8;6;0;13;0;13;17.3;17.3;68.7;948.7;0.2;307.5;0
2007;1;8;7;0;226.2;733;45.8;18.5;18.5;71.8;950.8;0.2;307.5;0
2007;1;8;8;0;450.6;867.2;65.4;20.6;20.6;78.4;952.6;0.5;274.5;0
2007;1;8;9;0;665.3;933.3;80.7;23;23;82.1;954.8;0.8;267;0
2007;1;8;10;0;850.6;971.4;92.8;25.6;25.6;84;955.9;1.3;259.5;0
2007;1;8;11;0;991.4;994.4;101.5;28.1;28.1;85.5;958.1;1.7;249;0
2007;1;8;12;0;1072.1;1002.7;106.5;29.9;29.9;89.1;959.9;2.2;241.5;0
2007;1;8;13;0;1090.7;1003.4;107.6;31.4;31.4;89.6;962.3;2.7;237;0
2007;1;8;14;0;1045.9;996.7;104.9;32.5;32.5;87;963.9;3.1;235.5;0
2007;1;8;15;0;940.6;981.3;98.4;31.9;31.9;73.3;963;3.2;234;0
2007;1;8;16;0;783.6;954.6;88.5;31.2;31.2;63.2;961.6;3.2;232.5;0
2007;1;8;17;0;587;909.5;75.3;30.2;30.2;57.6;960.6;3;232.5;0
2007;1;8;18;0;364.9;821.4;58.5;28.7;28.7;48.4;958.8;2.8;229.5;0
2007;1;8;19;0;144;625.9;36.3;26.7;26.7;44.6;957.4;1.8;231;0
2007;1;8;20;0;0;0;0;24.1;24.1;42.1;956.3;1.1;228;0
2007;1;8;21;0;0;0;0;22.1;22.1;38.2;955.1;0.5;231;0
2007;1;8;22;0;0;0;0;20.6;20.6;35.7;953.9;0.1;232.5;0
2007;1;8;23;0;0;0;0;19.1;19.1;35.3;952.4;0.4;321;0
2007;1;9;0;0;0;0;0;18.1;18.1;36.3;950.7;0.6;352.5;0
2007;1;9;1;0;0;0;0;17.4;17.4;40.1;949.4;0.5;358.5;0
2007;1;9;2;0;0;0;0;16.6;16.6;45;948.5;0.6;3;0
2007;1;9;3;0;0;0;0;16.3;16.3;54.5;945.9;0.5;1.5;0
2007;1;9;4;0;0;0;0;16.1;16.1;60.9;945.4;0.5;3;0
2007;1;9;5;0;0;0;0;15.2;15.2;65.6;944.5;0.5;27;0
2007;1;9;6;0;6.4;0;6.4;15.8;15.8;68.6;945.9;0.4;25.5;0
2007;1;9;7;0;230.4;757.5;46;16.5;16.5;71.6;947.6;0.3;24;0
2007;1;9;8;0;460.4;892.8;65.9;18.7;18.7;75.8;949.1;0.1;357;0
2007;1;9;9;0;676.8;953.5;81.4;21.6;21.6;79.7;950.7;0.5;303;0
2007;1;9;10;0;861.5;986.7;93.4;23.8;23.8;82;951.2;1.1;268.5;0
2007;1;9;11;0;1000.5;1005.2;102.1;26.6;26.6;84.6;954.6;1.6;247.5;0
2007;1;9;12;0;1077.9;1009.2;106.8;28.2;28.2;88.2;954.9;2.2;241.5;0
2007;1;9;13;0;1093.3;1006.3;107.8;29;29;86.1;956.3;2.8;235.5;0
2007;1;9;14;0;1045.6;996.6;104.9;29.5;29.5;82.7;958.2;3.2;232.5;0
2007;1;9;15;0;940.9;981.5;98.5;29.1;29.1;76.5;957.3;3.3;231;0
2007;1;9;16;0;784.2;955;88.6;28.2;28.2;63.1;956.5;3.3;231;0
2007;1;9;17;0;587.7;910;75.4;27.2;27.2;51;955.7;3;231;0
2007;1;9;18;0;368.3;829.2;58.8;25.8;25.8;45.5;954.5;2.7;229.5;0
